epoch,loss,act_loss,kl_loss,beta
79,0.07087383523321478,0.06807016090169782,0.0028036742546646565,5e-07
80,0.06448055764485616,0.06166841340746032,0.0028121441423536453,5e-07
81,0.07633880962384865,0.07353119251638418,0.0028076171697648533,5e-07
82,0.06155463485629298,0.05874504774692468,0.002809586964758637,5e-07
83,0.06613556802767562,0.06332782543904614,0.0028077425072297046,5e-07
84,0.06808508729591267,0.06527914429170778,0.0028059429810127767,5e-07
85,0.0701851236881339,0.06738256021344569,0.002802563566092431,5e-07
86,0.07249201733066002,0.06969099887646735,0.002801018411446421,5e-07
87,0.06324055289587704,0.06043599272379652,0.0028045600602126797,5e-07
88,0.0719412791004288,0.06913844454538776,0.002802834701469692,5e-07
89,0.06087913854571525,0.058077758956642356,0.002801379561333306,5e-07
90,0.06299726662109606,0.060193663062818814,0.0028036034841534274,5e-07
91,0.0734903762495378,0.07069400001637405,0.002796376255901123,5e-07
92,0.06130290849978337,0.05850343812198844,0.002799470245008706,5e-07
93,0.06992389955848921,0.06713325092277955,0.0027906486479878367,5e-07
94,0.07159435579524143,0.06879535065672826,0.002799005266297172,5e-07
95,0.05831136780761881,0.05551260831998661,0.0027987594021396944,5e-07
96,0.07382458403299097,0.07102596601180267,0.0027986180930383853,5e-07
97,0.062381873663980514,0.05957704090542393,0.002804832855872519,5e-07
98,0.07062765777664026,0.06783044983603759,0.0027972079615210532,5e-07
99,0.05941946829261724,0.056621975476446096,0.0027974928698313306,5e-07
100,0.06523580710199894,0.062436977939796634,0.0027988292722511687,5e-07
101,0.06668019784410717,0.06388658481591847,0.00279361303364567,5e-07
102,0.06280881481507095,0.06001305804238655,0.0027957568054262083,5e-07
103,0.0649863784929039,0.06219284239341505,0.002793536076296732,5e-07
104,0.061202612712804694,0.058414520004589576,0.002788092777336715,5e-07
105,0.06995112048753072,0.06716290549957193,0.0027882150038749387,5e-07
106,0.05848137907742057,0.05568414107256103,0.0027972381012659753,5e-07
107,0.06854361102887196,0.065751515692682,0.0027920953780267155,5e-07
108,0.057404909224715084,0.05460932054120349,0.002795588744447741,5e-07
109,0.06151810962182935,0.05872233925038017,0.002795770323700708,5e-07
110,0.08059478861105163,0.07780074837501161,0.0027940401000705606,5e-07
111,0.055492702398623805,0.05269053517986322,0.002802167222398566,5e-07
112,0.05991169621847803,0.05711762199643999,0.00279407418156552,5e-07
113,0.06328258838766487,0.06049065580009483,0.0027919327303607133,5e-07
114,0.06587283809494693,0.06308003896992886,0.002792799088638276,5e-07
115,0.05669982796825934,0.05391084805887658,0.0027889798952855926,5e-07
116,0.059360090584959835,0.05656870105303824,0.0027913894336961675,5e-07
117,0.06518783779029036,0.06239676888071699,0.0027910688431802555,5e-07
118,0.0591212358121993,0.056333422602619976,0.002787813276881934,5e-07
119,0.06708021044323687,0.06428907397639705,0.0027911364991268783,5e-07
120,0.05399965758260805,0.051209152552473824,0.0027905050942536036,5e-07
121,0.0629495504690567,0.060159920671139844,0.0027896298392988683,5e-07
122,0.06643266991886776,0.06364161060628248,0.0027910592853004346,5e-07
123,0.05466577017796226,0.051875379103876185,0.0027903910299755808,5e-07
124,0.06419685187574942,0.06141103648405988,0.0027858153848683287,5e-07
125,0.05951549315068405,0.056722143046499696,0.0027933498940910795,5e-07
126,0.05711844392499188,0.054326810568454675,0.0027916334811379784,5e-07
127,0.056641277922608424,0.05384903593949275,0.0027922420390495972,5e-07
128,0.06173995020071743,0.05894996255665319,0.0027899876122319256,5e-07
129,0.05799829697207315,0.05520211168186506,0.00279618537024362,5e-07
130,0.06012245304737007,0.057331879004777875,0.0027905738625122467,5e-07
131,0.05418595587252639,0.05139746450004168,0.0027884912324225297,5e-07
132,0.06531128392816754,0.062523265107302,0.0027880187394657696,5e-07
133,0.05975146484706784,0.05695641665806761,0.0027950481498919544,5e-07
134,0.05451763462042436,0.051728849291976076,0.0027887853907486715,5e-07
135,0.060694856867485214,0.05790278827043949,0.002792068547478266,5e-07
136,0.054003816352633294,0.05121173978841398,0.002792076536024979,5e-07
137,0.05826795395842055,0.05547788667900022,0.002790067333080515,5e-07
138,0.06559911846125033,0.06280492893711198,0.0027941895773437864,5e-07
139,0.05172715607477585,0.048933717618638184,0.002793438331991638,5e-07
140,0.05903313808812527,0.05623628697503591,0.0027968509957645438,5e-07
141,0.05551276888581924,0.052716771213454194,0.0027959977624050225,5e-07
142,0.060953398075071163,0.05816259998391615,0.0027907980902455165,5e-07
143,0.0529975048993947,0.050202798294776585,0.0027947065641455993,5e-07
144,0.0603068847412942,0.057508709251123946,0.00279817541832017,5e-07
145,0.052365413335792255,0.04957014001411153,0.0027952732853009365,5e-07
146,0.053431063919560984,0.05063574607629562,0.0027953179765063396,5e-07
147,0.07338298191461945,0.07059226533601759,0.0027907165435863135,5e-07
148,0.051646130661538336,0.048836153611773625,0.0028099770952394465,5e-07
149,0.05979348531400319,0.05698828709864756,0.002805198320402269,5e-07
150,0.05246128737053368,0.04965398046624614,0.002807306948398036,5e-07
151,0.05500780672446126,0.052201911283191293,0.002805895422170579,5e-07
152,0.06179111531673698,0.05898816844273824,0.002802946851716115,5e-07
153,0.05544474618363893,0.0526393550899229,0.0028053910691596684,5e-07
154,0.057437606068560854,0.05463452277035685,0.0028030833791490295,5e-07
155,0.052242954436223954,0.0494464194853208,0.0027965350423073687,5e-07
156,0.0595528302656021,0.056748191513179336,0.002804638691486616,5e-07
157,0.05057809583377093,0.04777157463831827,0.0028065211840839766,5e-07
158,0.08266558223840548,0.07986948781035608,0.0027960942502431863,5e-07
159,0.05093355043209158,0.04813724473933689,0.002796305604988447,5e-07
160,0.056280537115526386,0.05347708429326303,0.00280345290684636,5e-07
161,0.0548525690464885,0.052045987533347216,0.0028065815163245134,5e-07
162,0.05575718035106547,0.05295246878085891,0.002804711657063308,5e-07
163,0.05071041517658159,0.04790814717853209,0.0028022680476169626,5e-07
164,0.06103456207347335,0.05823587299528299,0.0027986891268483305,5e-07
165,0.04963112955738325,0.04683043056138558,0.0028006989386994974,5e-07
166,0.05816903449886013,0.05536915169068379,0.0027998827581541263,5e-07
167,0.05805626696383115,0.055252682308491785,0.002803584590310493,5e-07
168,0.04980055088526569,0.04700091030099429,0.0027996406147394737,5e-07
169,0.05797118607733864,0.055172486092487816,0.002798700112180086,5e-07
170,0.04969140802859329,0.04688951266143704,0.002801895411721489,5e-07
171,0.05371398299030261,0.0509181171291857,0.002795865894313465,5e-07
172,0.0593740763652022,0.056576736125862226,0.002797340229335532,5e-07
173,0.05514215242874343,0.052337929206260014,0.002804223254770477,5e-07
174,0.04954995070875157,0.046749400011321995,0.002800550619213027,5e-07
175,0.05763111623673467,0.05483506035670871,0.0027960560423707648,5e-07
176,0.04930047533707693,0.04650038190447958,0.0028000933434668696,5e-07
177,0.0556669095531106,0.05286734639958013,0.0027995631162411883,5e-07
178,0.05228399296902353,0.04948592260188889,0.00279807035030899,5e-07
179,0.05121005099499598,0.048408779977762606,0.0028012710940856778,5e-07
180,0.059766943093563896,0.05696880872710608,0.0027981342946077348,5e-07
181,0.04962088381580543,0.04682162000972312,0.0027992638765681477,5e-07
182,0.055639700731262565,0.052839993477391545,0.0027997072352263785,5e-07
183,0.049994702872936614,0.04719210148323327,0.0028026013246744697,5e-07
184,0.05997530636523152,0.057184127588698175,0.0027911787824450585,5e-07
185,0.05341529404540779,0.050619022476894315,0.0027962715826106432,5e-07
186,0.050183999388536904,0.04738527913286816,0.002798720169266744,5e-07
187,0.05933451806777157,0.056539654891821556,0.002794863289636851,5e-07
188,0.04870575618406292,0.04590590541192796,0.0027998508071505057,5e-07
189,0.05528976453933865,0.052490462323476095,0.0027993021317342937,5e-07
190,0.04863037641189294,0.04583690669096541,0.0027934696677220927,5e-07
191,0.05619408576603746,0.0533967239462072,0.002797361899865791,5e-07
192,0.04861076229281025,0.04581256584060611,0.002798196426283539,5e-07
193,0.05686959619924892,0.054081104062788654,0.0027884920268661517,5e-07
194,0.054709810654458124,0.05191147336154245,0.0027983372729067924,5e-07
195,0.049021796861779876,0.046221529330068734,0.002800267564907699,5e-07
196,0.05697507473087171,0.054178195547137875,0.0027968792560386646,5e-07
197,0.048444863699842244,0.045644742051081266,0.002800121673317335,5e-07
198,0.053808868549822364,0.051016305544180796,0.00279256308431286,5e-07
199,0.05018270549044246,0.047384063102072105,0.002798642379730154,5e-07
200,0.06086174736265093,0.05805824942217441,0.0028034979309268238,5e-07
201,0.04768146870628698,0.044872445541841444,0.002809023193549365,5e-07
202,0.05133147563174134,0.04852966437465511,0.002801811182507663,5e-07
203,0.05550246209895704,0.05271177327085752,0.0027906887999051833,5e-07
204,0.0504129888213356,0.04761680193041684,0.0027961869027421926,5e-07
205,0.051593625808891375,0.048800997639773414,0.002792628108181816,5e-07
206,0.050024427961034235,0.04722594711347483,0.002798480861201824,5e-07
207,0.057615080986579414,0.054819796940137167,0.0027952840214311436,5e-07
208,0.04793432169390144,0.04513846769259544,0.002795854020405386,5e-07
209,0.053482564035221,0.05068745661264984,0.002795107491692761,5e-07
210,0.0554929144345806,0.052700863452628255,0.0027920509678551753,5e-07
211,0.047078253417566884,0.04428210760670481,0.002796145781303494,5e-07
212,0.0523019821048365,0.049502618494443595,0.002799363688154699,5e-07
213,0.04785087976051727,0.045055552465782966,0.0027953272365266457,5e-07
214,0.05077848922519479,0.04798481360194273,0.0027936756532653817,5e-07
215,0.06147917800262803,0.05869184077891987,0.002787337153677072,5e-07
216,0.04718966822838411,0.0443947308085626,0.0027949374953095685,5e-07
217,0.057606793932791334,0.05481225067342166,0.002794543423988216,5e-07
218,0.0475565463930252,0.04476189034176059,0.002794655973048066,5e-07
219,0.054281820106552914,0.05148617761733476,0.002795642577439139,5e-07
220,0.04719897640461568,0.044406472610717174,0.0027925038357352605,5e-07
221,0.05001198047102662,0.04721746296127094,0.0027945174024353037,5e-07
222,0.05039085705357138,0.047598520264727995,0.002792336827951658,5e-07
223,0.055568958618096076,0.052781773716560565,0.0027871848606082494,5e-07
224,0.04756488609564258,0.04477056759787956,0.0027943184823016054,5e-07
225,0.057350763454451226,0.05456400680850493,0.0027867565795531846,5e-07
226,0.04696162668551551,0.044168115229695104,0.0027935114812862594,5e-07
227,0.05268914702173788,0.049894425996171776,0.002794721053305693,5e-07
228,0.04774514686141629,0.04495611324819038,0.002789033675526298,5e-07
229,0.059551496990025043,0.05676089529879391,0.0027906017394343507,5e-07
230,0.04666836894466542,0.043881349090952426,0.002787019843253802,5e-07
231,0.04707446201791754,0.04428043709049234,0.0027940249287894403,5e-07
232,0.060912163942703046,0.05812441595480777,0.0027877479851667886,5e-07
233,0.04660095097642625,0.043806253270304296,0.0027946976970270043,5e-07
234,0.050827970102545805,0.0480384824986686,0.0027894875443053024,5e-07
235,0.05717739367537433,0.05438717969809659,0.0027902138617719174,5e-07
236,0.047276506935304496,0.04448510862857802,0.002791398280805879,5e-07
237,0.05213555062073283,0.049344360049872193,0.0027911906513509166,5e-07
238,0.04715144048532238,0.044360924417560454,0.002790516065488191,5e-07
239,0.05459964352485258,0.05181022037140792,0.00278942308978003,5e-07
240,0.04732648703065934,0.04453173966612667,0.0027947473581662052,5e-07
241,0.053882145090028644,0.05109118665859569,0.002790958415971545,5e-07
242,0.04734073288273066,0.04454573509428883,0.002794997824821621,5e-07
243,0.056489894188416656,0.0536986188890296,0.002791275363506429,5e-07
244,0.04956350551219657,0.04677012237516465,0.0027933831220252614,5e-07
245,0.046709517853742,0.04391951482830336,0.0027900030822820554,5e-07
246,0.05357347262179246,0.05079035626840778,0.0027831164384224394,5e-07
247,0.04701983950508293,0.04423476722149644,0.002785072313145065,5e-07
248,0.05317303019546671,0.050387691786454525,0.0027853383612637117,5e-07
249,0.04657752540515503,0.043789719413325656,0.0027878059963768465,5e-07
250,0.056129971679183654,0.05334375907841604,0.002786212696264556,5e-07
251,0.046206992519728374,0.04341939248115523,0.002787600055853545,5e-07
252,0.04740450086683268,0.0446169164206367,0.002787584375255392,5e-07
253,0.05930072511546314,0.05652211688720854,0.0027786082382590394,5e-07
254,0.046141225488099735,0.04335782795533305,0.0027833974722852872,5e-07
255,0.049882461957167834,0.04710134282504441,0.002781119133487664,5e-07
256,0.04711935427621938,0.04433570295077516,0.0027836513891088543,5e-07
257,0.056310395048058126,0.05353415937861428,0.002776235757210088,5e-07
258,0.04612994738999987,0.04334322342037922,0.002786723932786117,5e-07
259,0.05083759411354549,0.04805466195830377,0.002782932175705355,5e-07
260,0.04694169043796137,0.044155262628919445,0.0027864277967637463,5e-07
261,0.050622848844795953,0.04783648183365585,0.0027863670611623093,5e-07
262,0.052555451016814914,0.04976738312689122,0.002788067955407314,5e-07
263,0.04798097532329848,0.04519749205792323,0.002783483244911622,5e-07
264,0.047214494603394996,0.04442827588354703,0.002786218731671397,5e-07
265,0.05261671716289129,0.04983651792281307,0.002780199176413589,5e-07
266,0.0483060051483335,0.04552398179657757,0.002782023309464421,5e-07
267,0.05289592673216248,0.05011454949271865,0.002781377349037939,5e-07
268,0.046248440419731196,0.04346611144137569,0.0027823289387924888,5e-07
269,0.05269577438593842,0.049913465554709546,0.0027823088776131044,5e-07
270,0.04613218752638204,0.04334836757334415,0.0027838198870995257,5e-07
271,0.050113933204556815,0.04733357229997637,0.002780360922770342,5e-07
272,0.04650302048685262,0.04371777675260091,0.0027852436937791936,5e-07
273,0.05675383333436912,0.05397343388176523,0.0027803995194517483,5e-07
274,0.045899520700913854,0.043115733307786286,0.0027837874145006936,5e-07
275,0.05036905477754772,0.04758372955984669,0.0027853251353917585,5e-07
276,0.045711111146374606,0.04293032932764618,0.0027807818187284283,5e-07
277,0.06140119057090487,0.058616560585505795,0.0027846300308738137,5e-07
278,0.045388974620436784,0.042607160030456726,0.0027818145836135955,5e-07
279,0.04646710063389037,0.04368368396535516,0.002783416625788959,5e-07
280,0.053685441162087955,0.05089351710921619,0.0027919239992115763,5e-07
281,0.047356517396110576,0.044564546187757514,0.0027919712074435665,5e-07
282,0.05100905862491345,0.04821762684878195,0.002791431787500187,5e-07
283,0.04584735921525862,0.04305901744373841,0.0027883417492375884,5e-07
284,0.05677683196699945,0.053992091277905274,0.0027847406386172224,5e-07
285,0.04542454895272385,0.04264092958328547,0.002783619345336774,5e-07
286,0.047053716822119895,0.044270593352848664,0.0027831234469886112,5e-07
287,0.05584667077346239,0.05306563328485936,0.0027810375745502824,5e-07
288,0.04544749618071364,0.04266459601058159,0.0027829001560348843,5e-07
289,0.050884356402093545,0.04810080159222707,0.0027835548658003972,5e-07
290,0.045543656291556545,0.04276094136002939,0.0027827149920085503,5e-07
291,0.049823385023046285,0.04704301695164759,0.0027803680013676058,5e-07
292,0.045985112752532586,0.04320266682043439,0.0027824459334624407,5e-07
293,0.057026590351597406,0.05425131321680965,0.002775277219370764,5e-07
294,0.04511406744859414,0.0423364129892434,0.0027776543856816716,5e-07
295,0.04599524421792012,0.04321319957671221,0.002782044542982476,5e-07
296,0.05729030527436407,0.05451513382286066,0.0027751714974328934,5e-07
297,0.04520413197315065,0.04242580393474782,0.0027783280092990026,5e-07
298,0.04636474721337436,0.043586449668509886,0.0027782975348600303,5e-07
299,0.0556032121021417,0.05282929472014075,0.0027739174224734597,5e-07
300,0.04535186414432246,0.04257294049602933,0.0027789236837634235,5e-07
301,0.04600694326654775,0.04322675712319324,0.0027801861924672266,5e-07
302,0.05384114262415096,0.0510587325115921,0.002782410118925327,5e-07
303,0.04600413308799034,0.043226528774539474,0.0027776043034464237,5e-07
304,0.04601568381622201,0.04323589915293269,0.0027797847251349594,5e-07
305,0.04622843362449203,0.04344869656051742,0.002779737032142293,5e-07
306,0.06560673878266243,0.06283071583311539,0.0027760229445448203,5e-07
307,0.04554466022091219,0.04276056193339173,0.0027840982497764344,5e-07
308,0.046255310902779456,0.04347258758934913,0.002782723337531934,5e-07
309,0.05216001743247034,0.049374690555850975,0.002785326855700987,5e-07
310,0.045037404634058475,0.04226224298326997,0.002775161669433146,5e-07
311,0.051181700349843595,0.048400185332866386,0.00278151503061963,5e-07
312,0.04575314235989936,0.04297517708619125,0.0027779652455137693,5e-07
313,0.04575191152980551,0.04297267669608118,0.002779234784611617,5e-07
314,0.04626219152851263,0.04348252702766331,0.0027796645049420476,5e-07
315,0.05364694272429915,0.05087379205360776,0.0027731507666430844,5e-07
316,0.046838073947583325,0.044055611120711546,0.002782462888262671,5e-07
317,0.04932426090090303,0.046549675775168,0.0027745851371037134,5e-07
318,0.045640726311830804,0.04286232399317669,0.0027784023295680527,5e-07
319,0.05569865273719188,0.05292062148510013,0.0027780312793765916,5e-07
320,0.04465819655888481,0.04188415483076824,0.0027740416444430593,5e-07
321,0.04531992082775105,0.0425427121881512,0.0027772086668846896,5e-07
322,0.051008033129619434,0.04823088626289973,0.0027771468994615134,5e-07
323,0.044836082655820064,0.042059092709678225,0.0027769899470513337,5e-07
324,0.052913600848114584,0.050137741382059176,0.002775859449229756,5e-07
325,0.04504150314460276,0.0422654336434789,0.0027760694570133637,5e-07
326,0.055104807353927754,0.052328258330817334,0.0027765490449382924,5e-07
327,0.04470180183125194,0.041926333513401914,0.0027754682896556915,5e-07
328,0.04551117846131092,0.04273356976773357,0.0027776086340054462,5e-07
329,0.04938688522815937,0.046610709716333076,0.002776175514100032,5e-07
330,0.045111685678421054,0.0423348807671573,0.0027768049626502034,5e-07
331,0.04603800847689854,0.043258815530862194,0.0027791929128397896,5e-07
332,0.05417170176951913,0.05140495872910833,0.0027667429853863723,5e-07
333,0.04486976400221465,0.04209457419347018,0.002775189787371346,5e-07
334,0.0511745843468816,0.04839891976007493,0.0027756646682064456,5e-07
335,0.04485998243035283,0.04208810706768418,0.002771875424514292,5e-07
336,0.051174657135561574,0.048399471372249536,0.002775185766040522,5e-07
337,0.04480118206265615,0.04202744198119035,0.0027737400337173312,5e-07
338,0.0481243525937316,0.04535484842926962,0.002769504127172695,5e-07
339,0.046243072632933035,0.043469227028253954,0.0027738455614780833,5e-07
340,0.0451092115326901,0.04233550567005295,0.0027737059131140995,5e-07
341,0.05626828441018006,0.053501883885473944,0.002766400531072577,5e-07
342,0.04462684403551975,0.0418537365985685,0.0027731074237635767,5e-07
343,0.046624839887954295,0.04384902746824082,0.002775812467916694,5e-07
344,0.049149189464515075,0.04638099388103001,0.002768195600310719,5e-07
345,0.044777993323805276,0.04200548192602582,0.0027725114200620737,5e-07
346,0.05213233104586834,0.04936119744525058,0.00277113357469716,5e-07
347,0.04462106866412796,0.041849662840832025,0.0027714057850971585,5e-07
348,0.04516904812044231,0.042394523065013345,0.002774525159111363,5e-07
349,0.053317120065912604,0.05054883621778572,0.0027682839349836286,5e-07
350,0.04488563124323264,0.04211063196271425,0.002774999175017001,5e-07
351,0.04502154807414627,0.04224947760667419,0.002772070411083405,5e-07
352,0.051635504234582186,0.04886340336088324,0.0027721010246750666,5e-07
353,0.04491681006766157,0.042144872626522556,0.002771937477064057,5e-07
354,0.048919239481620025,0.04614768486499088,0.0027715546143554093,5e-07
355,0.044521479117975105,0.041748158480913844,0.002773320699816395,5e-07
356,0.04814364264893811,0.04537228274421068,0.002771359893358749,5e-07
357,0.044740980010828935,0.041968210694903973,0.0027727692918233515,5e-07
358,0.05004883331275778,0.047276273609895725,0.0027725595973606687,5e-07
359,0.04424091828695964,0.04147127329633804,0.002769645003354526,5e-07
360,0.045669589133467525,0.04289975910796784,0.0027698300355041283,5e-07
361,0.04563160014367895,0.04285791370784864,0.0027736864449252607,5e-07
362,0.045530720562965143,0.04275742915342562,0.002773291376797715,5e-07
363,0.05562982861738419,0.05285750288749114,0.002772325776732032,5e-07
364,0.04433941198658431,0.0415711240057135,0.002768287962226168,5e-07
365,0.051531943696318194,0.048758539036498405,0.002773404761683196,5e-07
366,0.04434084193781018,0.04156944222631864,0.002771399672383268,5e-07
367,0.04541193316981662,0.0426399905627477,0.002771942575236608,5e-07
368,0.04606573790078983,0.04329685182165122,0.0027688860391208436,5e-07
369,0.04886259892373346,0.046092142481938936,0.002770456481812289,5e-07
370,0.044466812985774595,0.041695264328154735,0.00277154863533724,5e-07
371,0.04517104432306951,0.042398292061989196,0.0027727522128770943,5e-07
372,0.04555169669765746,0.04278191329649417,0.0027697834912032704,5e-07
373,0.05144350304908585,0.04867746654781513,0.0027660364917210245,5e-07
374,0.04393769896705635,0.04116641824657563,0.002771280710476276,5e-07
375,0.0472385840039351,0.044465362108894624,0.0027732218363780703,5e-07
376,0.04436473602254409,0.04159245977643877,0.002772276299765508,5e-07
377,0.04892491921054898,0.04615030770219164,0.0027746115415538952,5e-07
378,0.04436379834805848,0.04159217025153339,0.0027716280960703443,5e-07
379,0.05954941926029278,0.05678033820731798,0.002769081063888734,5e-07
380,0.043956973910098895,0.04118995350290788,0.0027670204231071693,5e-07
381,0.04407296438148478,0.041300996315840166,0.0027719680620066356,5e-07
382,0.04748333465249743,0.04471202098648064,0.002771313679204468,5e-07
383,0.04422491284640273,0.04145400840934599,0.0027709043670256506,5e-07
384,0.04858014391356846,0.0458109290630091,0.0027692148187270504,5e-07
385,0.04422742126189405,0.0414556991745485,0.0027717221350940235,5e-07
386,0.04468526005075546,0.04191378924588207,0.0027714708453459025,5e-07
387,0.05072746102086967,0.04795670408930164,0.002770756830159371,5e-07
388,0.044054102814698126,0.04128396364103537,0.0027701392368726374,5e-07
389,0.045011173984676134,0.04223870080750203,0.002772473189907032,5e-07
390,0.045293111688806675,0.04252194074069848,0.0027711709622053604,5e-07
391,0.05393625239958055,0.05116569575329777,0.0027705567954399157,5e-07
392,0.04376376800064463,0.040996644100232515,0.00276712388085798,5e-07
393,0.04411351479211589,0.04134247139154468,0.002771043343727797,5e-07
394,0.04477265531750163,0.04200168293755269,0.00277097245270852,5e-07
395,0.05103358167252736,0.0482627131495974,0.0027708684651770454,5e-07
396,0.04406140581704676,0.04129414985800395,0.002767255930848478,5e-07
397,0.04489531055878615,0.04212584967899602,0.0027694608143065125,5e-07
398,0.04485778545495123,0.042085125314770266,0.00277266011789834,5e-07
399,0.04785428769537248,0.04508569895551773,0.00276858868483032,5e-07
400,0.04428792093676748,0.04151884235034231,0.0027690785695995146,5e-07
401,0.05053471648716368,0.047764987575646956,0.002769728933344595,5e-07
402,0.044058418039639946,0.041287876512797084,0.0027705415282071044,5e-07
403,0.04832429386442527,0.045554616386652924,0.0027696774518517486,5e-07
404,0.04396211753919488,0.04119333286507754,0.002768784705949656,5e-07
